practice_code,CCGgeogcode,2011regionname,listsize,bp-estimate,bp-max95,bp-min95,bp-qofprev,chd-estimate,chd-max95,chd-min95,chd-qofprev,copd-estimate,copd-max95,copd-min95,copd-qofprev,depression-estimate,depression-max95,depression-min95,depression-qofprev,pad-estimate,pad-max95,pad-min95,pad-qofprev,stroke_IMD-estimate,stroke_IMD-max95,stroke_IMD-min95,stroke-estimate,stroke-max95,stroke-min95,stroke-qofprev,undx_bp-estimate,undx_bp-max95,undx_bp-min95
J82194,E38000137,South East,7057.0,19.7292897190337,22.5656325859019,17.1704027046591,0.15218931557319,7.46585699113407,8.06392886605986,6.90880858010561,2.9474280856,2.9958445123741,3.04004225365165,2.95226977602878,2.4656369562,14.1669169904807,15.8446398059952,12.6401586059155,10.8146849127195,1.02809391838762,1.28136916629041,0.82446291715841,0.8218789854,3.86725086357968,4.39959476203973,3.3970309015964,3.84470898610682,4.27771063180888,3.45395545110942,1.9413348448,12.4063941349962,13.4191722939621,11.4599355806822
J82195,E38000118,South East,6377.0,16.4258695888137,17.886810295443,15.0623657860347,0.0895405363023365,6.18107278010188,6.76710749293671,5.6427173643818,1.7876744551,1.37290619617028,1.39969276747618,1.34662525077411,1.1604202603,14.6592278633754,16.3668602501206,13.1018497447963,7.91715358980885,0.87678551689301,1.13192348842792,0.678761373525398,0.1568135487,3.18488064945942,3.72485326371652,2.72097275663205,3.27251620696035,3.68749580342724,2.90282961572307,1.2074643249,10.6786004921296,11.6084269742989,9.81498236031373
J82196,E38000154,South East,11546.0,23.0450293550394,24.7350264240266,21.437611303096,0.133899185865235,7.18982484464462,7.81347167761302,6.61238508903191,4.6856054045,3.45030757386012,3.49241820795644,3.40868676415927,2.5290143773,18.5375215209981,20.171024605998,17.0081195202021,6.59887904377675,1.06433550675872,1.33471135293197,0.848259495154069,1.1952191235,3.82987047948137,4.34925486186507,3.37032506862186,3.80839708738468,4.24659438588612,3.41380439579254,2.269184133,12.8005410658234,13.8409437986895,11.8276080555238
J82197,E38000120,South East,3428.0,22.7676973662513,24.7786921462403,20.8746193937777,0.135939323220537,6.58331098163336,7.2380233901788,5.98399996643089,2.7712952159,2.25234300554015,2.30155272976076,2.20416170165495,0.8459743291,14.6574692654935,16.5755684341495,12.926936096282,8.95546615866651,0.920882508994472,1.19623381478841,0.708457611571243,0.6126021004,3.51464424722465,4.14673501890328,2.97591233398229,3.5841362130759,4.00039253397969,3.20974480096374,2.0711785298,12.6228807706152,13.8289775081921,11.5079261193354
J82198,E38000118,South East,3148.0,19.9318642742451,21.5199857026081,18.4334144172156,0.132465057179161,7.9308424263732,8.56536207444564,7.33955467390358,2.4777636595,2.9721452724991,3.01270513078398,2.93211496071539,2.1601016518,13.2856724341046,14.6155265856579,12.0597301634833,7.47035965371436,1.06893035423174,1.32352817179901,0.862879465362108,0.8894536213,3.79300374973699,4.27388747722085,3.36432584948768,3.89902128390476,4.3295235290391,3.50975524140849,2.1283354511,12.0488489493191,12.9247000289579,11.2246994848869
J82199,E38000137,South East,15710.0,4.12648295231257,5.52793484235022,3.06878828226847,0.00496499045194144,7.01437648722999,7.65697771570612,6.42195417792203,0.0891152132,0.351455232189977,0.380974264652659,0.324215979288612,0.0318268619,11.7851463594212,14.1164214640752,9.79496360705024,2.86903521346326,0.886402968224815,1.14277794525407,0.687144302406951,0.0127307447,3.54139044237599,4.06715584758656,3.08140816257334,3.58888220662188,4.05565611036985,3.17405304005411,0.0636537237,5.48297089561283,6.76981256171777,4.4291181248508
J82201,E38000154,South East,7588.0,21.1425974961788,22.7822502259189,19.5910119341015,0.118871903004744,6.54183023095518,7.17173998275532,5.96369243596022,2.6225619399,2.43773205731929,2.47661162510912,2.39944783081418,1.0806536637,15.596609260866,17.331291574365,14.0061344645551,6.80326862598347,0.936803031173697,1.20395203651242,0.728495521246807,0.3953610965,3.44496548638508,4.00120117127837,2.96366890212938,3.53230398612761,3.94700614270196,3.15974023078062,1.6341591987,12.3048699671396,13.2960979114286,11.3778412031709
J82203,E38000167,South East,5728.0,19.1955121329005,20.7142497688964,17.7631788535725,0.106668994413408,7.22491210800886,7.84982942087619,6.6461558003478,2.2695530726,2.24773471986893,2.27612796145751,2.21968762085148,2.1298882682,16.3289908287504,17.6925851593049,15.0512725503352,3.99927992617496,0.986890029343803,1.25056324217695,0.778372409967588,0.436452514,3.70566666702262,4.16268652284369,3.29709664735775,3.71152716813964,4.14609130506004,3.32093294409731,1.6410614525,11.7473406698509,12.5808623446492,10.9621175607819
J82206,E38000118,South East,5848.0,16.7544407407591,18.4362530048574,15.1974624249979,0.113201094391245,5.65929883198338,6.23243831848967,5.13597875253765,1.9835841313,1.30548907683431,1.34219648725462,1.26977264789774,0.9917920657,14.9798734520975,17.3085159958165,12.9155876921661,12.321805787748,0.819201051885341,1.06819626083018,0.627877955810048,0.3077975376,3.0353112545498,3.70266284967633,2.48513609547878,3.08322835835088,3.48077969136722,2.72979849246724,1.1627906977,10.5587298574522,11.8218366577519,9.41616851494067
J82207,E38000167,South East,8083.0,16.7754570768995,19.5597778164643,14.3169398404545,0.110355066188296,6.79772400885328,7.45022007861848,6.19854667595302,1.9794630706,1.62517444304052,1.64682011220101,1.60380864340828,1.0268464679,13.2704405292762,14.8313731098811,11.8509296641983,8.11689336102802,0.901896274471267,1.1723920262086,0.693371779571969,0.5072374119,3.34070169098343,3.78624977735578,2.94597825079094,3.44983599977,3.87702887746558,3.06821116512363,1.3237659285,11.1639119316301,12.0213208102058,10.360455361092
J82208,E38000167,South East,5175.0,20.6849217123332,22.2417804603695,19.210116140394,0.13487922705314,7.10235581285768,7.73391781905933,6.5187242124573,3.1111111111,2.72582550819791,2.75983056681686,2.69222784018138,2.9178743961,17.771482748898,19.3060335244509,16.3342162729046,11.4758980245851,1.01197052357898,1.28376455419401,0.797255018475923,0.6763285024,3.7749757684246,4.27669177221091,3.33007050439746,3.76227083496493,4.2044345041332,3.36497435307785,1.7198067633,12.2581720811174,13.2073671846361,11.3682590771762
J82210,E38000154,South East,9163.0,28.2562626019752,29.9867433201164,26.587721587892,0.223071046600458,8.23132827081469,8.91634651244129,7.59454996160678,4.4854305359,4.08469514864253,4.13746010158053,4.03257479938248,2.4227872967,17.072205963106,18.465268522766,15.7639200371059,5.80820137057158,1.20808665097526,1.49764524772943,0.973958509274553,0.9603841537,4.41550928046475,4.96593367419516,3.92357514060722,4.32256516699646,4.78341922943874,3.90429104469272,2.6737967914,14.4350724799367,15.3869565619377,13.53265679818
J82212,E38000137,South East,4816.0,18.7627890417248,21.6473552516301,16.1832085115803,0.107558139534884,6.70820785794558,7.28367250662086,6.17518105328256,2.3878737542,2.63579016877403,2.67699050529763,2.59520701904941,1.3496677741,14.1949956201235,15.9510014056275,12.6033162480663,6.2004464312772,0.947102649507429,1.19526718638334,0.750071544177961,0.2906976744,3.56092188092709,4.09299740358596,3.0957816652073,3.4717084208005,3.89557248217277,3.09247953474482,1.6818936877,12.0734291328701,13.0622510700675,11.1498615607836
J82213,E38000167,South East,4476.0,19.0161782888553,20.5722290604401,17.5518161958416,0.118185880250223,6.78765897371315,7.38464591071836,6.2356840594527,2.7256478999,2.28527249604123,2.31602070703243,2.25492308450195,3.5075960679,18.295262804877,20.0134426746267,16.6938048568544,14.2674951522687,0.973806546457719,1.23417709435208,0.767938476245786,0.8713136729,3.59511939828347,4.11468604401108,3.1390113301794,3.48907515440433,3.90618430971938,3.11506180399165,1.6085790885,11.636956056157,12.6787826330608,10.6702763701459
J82214,E38000198,South East,5553.0,21.2581184608131,23.0131365375214,19.6028615646587,0.163155051323609,6.86346371824713,7.50640819073553,6.27185499191845,3.0614082478,2.15084754206368,2.2048442108224,2.09814488158817,1.332613002,15.5447124658487,17.7279832113549,13.5859190869909,6.8900208498268,0.993181947613835,1.26666913508484,0.778278060732173,0.666306501,3.66771636620406,4.38360541846365,3.064991923239,3.72415559604037,4.13721854353483,3.35089159208675,2.4131100306,11.8468354286831,13.1140934727949,10.6869741961157
J82215,E38000059,South East,6528.0,26.9141951318516,28.7568488840363,25.1479353195705,0.19546568627451,7.56980438388921,8.35471219723687,6.85312280391609,4.4424019608,2.27928256724719,2.31586113265474,2.24326848522315,2.0526960784,15.903086656938,17.4431983649163,14.4751137168889,8.23508089133089,1.08648534745797,1.42876295016818,0.82551781251029,0.8731617647,4.05770069665625,4.6575608354817,3.53223597122374,4.0791385071169,4.54007669998007,3.66320194882222,2.9105392157,13.7436576599066,14.8005880112432,12.7509083251654
J82216,E38000059,South East,11488.0,23.546636540425,25.4917862998528,21.7066704420881,0.177141364902507,7.47614932973331,8.18628241426578,6.82304008903741,3.2729805014,2.10788069456319,2.15456761641878,2.06218410139256,1.2621866295,14.8352203426434,16.7300670576018,13.12116691667,5.26947816689808,1.0469766137485499,1.34812885868392,0.812543278109993,0.4787604457,3.92495289866154,4.62608388419433,3.32637940070623,4.00949996953583,4.4512470793628,3.60993606915222,2.0630222841,12.574790378359,13.8008941893079,11.443155772899
J82218,E38000120,South East,11592.0,16.3383707076764,17.8818633541849,14.9039262288802,0.0786749482401656,6.02176179857002,6.63840714919748,5.45904766672828,1.5182884748,1.11199515528407,1.13898638241249,1.08563653104092,0.4658385093,14.6733603486798,16.7362305691648,12.8255890448316,7.82951675993013,0.846094361917883,1.11675783331769,0.640605374357809,0.2329192547,3.17506866047178,3.80082062728561,2.64950061013604,3.25885493491316,3.67751885527684,2.88642517765798,0.9230503796,10.5459495301316,11.6566787414109,9.529641502889
J82220,E38000120,South East,6219.0,13.7893864608215,15.1178939944942,12.5603483443599,0.0644798199067374,6.17302915036595,6.7566559774591,5.63676732483873,1.1738221579,1.10183757358914,1.12385801895392,1.080243874633,0.6753497347,15.4617992017726,17.086906718465,13.965219909248,9.8427112100238,0.866131793175465,1.12222563251617,0.668084146219029,0.1607975559,3.30281803385684,3.80740796575322,2.8631102133779,3.26808528922483,3.70314045731462,2.8826116000829902,0.4019938897,10.2787484701245,11.1821232369591,9.44059770757987
J82605,E38000167,South East,3393.0,10.1058523196248,13.1492073683986,7.70439088888229,0.0686707928087238,6.88909345999951,7.54753322500618,6.28419093382703,1.8567639257,1.12891058328367,1.15092144618435,1.10731595289103,0.9431181845,10.6103949481617,12.5871981193603,8.9123929957866,9.36156730210699,0.903407777978757,1.16701433366108,0.698923898242789,0.4715590922,3.31836194982777,3.80468167138664,2.89233524724441,3.40291603083153,3.8281164721438,3.0234591180422,1.8567639257,8.4781751117376,9.48623135410451,7.56828324753289
J82609,E38000154,South East,4543.0,22.1325761862551,23.7253204384579,20.6178541078028,0.155403918115783,7.05631947900926,7.71266636854328,6.45192272796235,3.5439137134,2.36075362328561,2.39613630010506,2.3258809760838,1.8049746863,16.787559685142,18.346308764208,15.3363716142102,10.1875131618693,1.03599306029356,1.31910974090438,0.81314018252446,0.5062733876,3.76826270890076,4.30935830298546,3.29277074737222,3.81418390976902,4.25280162819924,3.4191880954456,1.9150341184,12.1697753739666,13.0698031016869,11.3236529449253
J82619,E38000167,South East,4950.0,18.9609449677288,23.7383274488727,14.956458375369,0.136969696969697,7.72259129968382,8.42483965800619,7.07435652266204,2.9898989899,2.23070414957229,2.26638923305056,2.19556831769331,2.4646464646,12.1062247458445,14.1552051540203,10.3181872197049,9.76626262626263,0.997410153849597,1.27977873079177,0.776852717625207,0.7676767677,3.54367416460567,4.11476941296489,3.04932140313389,3.84030149989171,4.27336325410741,3.44954467265005,1.9595959596,11.9885804370546,13.212517373378,10.8638299888054
J82622,E38000167,South East,8409.0,22.3787622590911,23.978634935027898,20.856349044322,0.153644904269235,7.39143799905693,8.0136717103685,6.81393966139722,3.4011178499,3.18543039123931,3.22282282111705,3.1484576885276,2.5092163159,17.4647789231494,18.8682402893605,16.1449363584482,9.0007932238155,1.05893548542414,1.32592066198656,0.845249489927251,0.7967653704,3.85205293529352,4.32113464435324,3.43206591252001,3.84044596582959,4.27272339147801,3.45032633285919,1.9146152931,12.703928925732,13.5992941601491,11.8594222049742
J82625,E38000120,South East,3583.0,22.8401900398642,24.6660228479707,21.1116342537609,0.173597543957577,6.45934128694636,7.1383893366747,5.84082559162422,3.0700530282,1.89208228409274,1.9353718569435,1.84974272973802,1.0605637734,15.0086995558535,16.9985366175842,13.2147067154578,12.7476296277099,0.916743163238823,1.20595639181337,0.696400320523676,0.2511861569,3.48414719436073,4.12192855951052,2.94202092563063,3.5497759083614,3.95785641274425,3.18237694573867,2.4281328496,12.5269087339812,13.7566990218271,11.3925339101641
J82628,E38000118,South East,4619.0,18.6092625134798,20.3909210147871,16.9501312334196,0.137042649924226,6.53953047571704,7.1658035138855,5.96447548034158,2.1000216497,1.54988379465384,1.59227838188612,1.50860066395707,1.0608356787,14.5240839771395,16.8084115214714,12.503545397022,9.73640723857221,0.914022446688998,1.17552498417498,0.710274605419567,0.4329941546,3.47831404322418,4.20697174748817,2.87207771818036,3.55439862167918,3.96925645889631,3.18146429896345,1.1474345096,11.077071230764,12.3562337441828,9.91535090000228
J82629,E38000198,South East,2693.0,21.7901795837539,23.4733216624761,20.1958757725893,0.147419235053843,6.54705163098718,7.15254693812925,5.98950762583875,2.376531749,2.60837653708272,2.65223450465277,2.56522470403223,1.6338655774,16.0756036007043,18.0366275306151,14.2906168865669,9.82872261418492,0.942137243489263,1.2007703521226,0.738794383326506,0.5941329372,3.470852776971,4.08136063049722,2.94885981280504,3.49976442450789,3.91082756164672,3.13050009150897,1.3739324174,12.9272418773313,14.0529888905981,11.8792110665355
J82630,E38000118,South East,4647.0,15.0041720478604,16.3922877272333,13.7143219702811,0.0912416612868517,6.58984489979296,7.19271293215147,6.03422173605041,1.4848289219,1.16529683334565,1.18562430757148,1.14531383326306,1.6785022595,14.5584460454523,16.1276304100202,13.118060346705,11.223543059544,0.901504397760013,1.15587956742483,0.702711755643546,0.2797503766,3.46354569079165,3.96160911881107,3.02612698683649,3.41623091697078,3.82429811442351,3.05032505025342,0.7746933505,10.6741117792603,11.5702186036689,9.83968536786511
J82633,E38000154,South East,5759.0,21.4002115793682,22.8870602911956,19.9849220619418,0.144816808473693,6.97118087599169,7.56133313062922,6.42388832571655,3.4380968918,2.82123722705313,2.864579352756,2.77853212498171,1.9447820802,15.2135119433639,16.7128619679672,13.8263423360217,6.54967800172939,1.00266829059126,1.25113797704356,0.803142099322345,0.6424726515,3.62125698312236,4.1288807428422,3.17397666741165,3.65764505136201,4.0709344534455,3.28487685844538,1.8579614516,12.4825922122344,13.382304356569099,11.6352436411569
J82639,E38000120,South East,5563.0,21.3088872903202,22.9036340963915,19.7966677605601,0.140751393133202,6.57183235242133,7.19307944220012,6.00077142715471,3.0019773504,2.23514597035771,2.27584742048473,2.19515607760792,1.4560488945,15.2793924874842,17.0554988899957,13.6577887189379,8.03679383317095,0.935756973460141,1.19983299599867,0.729373423200332,0.7010605788,3.70783754808314,4.28525097083175,3.20562159177722,3.57976223888762,3.99662367940658,3.20492934711303,1.617832105,12.6426432567915,13.6873071625124,11.6669343307651
J82640,E38000154,South East,4776.0,21.0638876975627,22.7824260706218,19.4423431379553,0.13965661641541,6.59337302262476,7.2148231513008,6.02197747521976,3.2244556114,2.02811423260314,2.07054292092712,1.98653733824293,1.7378559464,15.4288275900232,17.3173982278552,13.7120609714879,5.20496118122747,0.955288061930098,1.21964154456164,0.747798605806127,0.9422110553,3.54188845960571,4.15501093783102,3.01639232268681,3.55592403789997,3.96849084064386,3.18482549571857,2.0938023451,11.941129403936,13.0483523573785,10.9160651481597
J82646,E38000154,South East,5206.0,19.5322512178206,21.2197791926019,17.9483507560085,0.116019976949673,7.0817771863202,7.69887106199764,6.5106568003862,3.0925854783,2.65427768652201,2.69040399672643,2.61862342046969,2.7084133692,19.5340533494483,21.3966463692274,17.7968896031754,6.36707526575194,1.05331703439727,1.32437640729973,0.837264502379584,0.3649635036,3.8064151421005,4.37735513501056,3.30736738263019,3.76473413555481,4.21069898609802,3.3643435129883,1.2293507491,11.8313072662767,12.9296962196395,10.8146378786077
J82648,E38000059,South East,4797.0,23.4805714060286,25.1633691725813,21.8774120177798,0.152595372107567,7.14287559197485,7.8893962922828,6.46203750234165,3.3562643319,1.75764200934408,1.78608468716919,1.72964429299503,1.8761726079,16.3392093170072,17.9472281658208,14.8491910215206,6.28338724308887,1.02615063391585,1.35122717749142,0.778663291842043,0.8963935793,3.82937000040831,4.39992702516561,3.33022218665025,3.85872309857429,4.30800854121918,3.45460239929813,2.0012507817,12.7021119575887,13.6689095982234,11.7943535139997
J82650,E38000154,South East,2970.0,20.7116600548173,22.5515901041113,18.9850474415351,0.128956228956229,7.51835568276683,8.15926406876672,6.92399506697346,3.8720538721,3.21916071320898,3.26281687335073,3.17606949044995,1.8518518519,19.1384571544824,21.1407349384498,17.2842538962523,5.85985011966885,1.09255885152455,1.36644105565492,0.873086220126656,0.8080808081,4.05975046542851,4.70255921798468,3.50158083432152,4.00558756743382,4.46390670654,3.59255553861805,1.8855218855,12.1970396064987,13.4288115984317,11.0638136281188
J82663,E38000167,South East,4123.0,9.2779417948429,12.1873026903837,7.00768058488,0.0647586708707252,7.1098597076753,7.79723800929336,6.47882039477354,1.2369633762,0.882072535042366,0.900853198683683,0.863679991597103,0.5578462285,10.8491122443343,12.8230959806576,9.14711868400166,7.94247682656388,0.896291181976301,1.16472375214596,0.689292505117363,0.2667960223,3.33928578257291,3.80921143501106,2.92556959567533,3.52659568744051,3.9592802060335,3.13965070748907,1.5280135823,7.84955235241321,8.82748510175636,6.97167337931534
J82669,E38000059,South East,6878.0,19.192575061789,20.7994341829681,17.6821390251736,0.0936318697295725,7.24303731755399,7.85623879678962,6.67423114826032,2.1663274208,2.42880014946287,2.46259446302996,2.39545820735523,1.6719976737,18.0753784342667,19.662722965466,16.5897161663882,11.4891143582982,1.08977439370678,1.3629520000709,0.870866586684235,0.6106426287,3.76300155142702,4.27177991626127,3.31272283036456,3.70424893599728,4.15753856724803,3.29867975875156,1.2212852573,11.7070054857172,12.6646443229087,10.8128134598123
J82688,E38000120,South East,6985.0,14.6356151569362,16.0923016093985,13.2899040074254,0.0677165354330709,6.17905458712489,6.78297359221539,5.62566023308338,1.5604867573,1.02655955382115,1.05124737448479,1.00244563593398,0.744452398,15.1440867362216,17.1190144298888,13.3602688503009,10.0897076187605,0.883275225468375,1.14944146584818,0.678319868473959,0.1717967072,3.25602443080105,3.85757434746863,2.74560130398943,3.3331289013939,3.75943549530067,2.9536803226691,0.6012884753,10.0645843212917,11.0781210826253,9.13425072123843
J83001,E38000181,South West,14077.0,23.6542419099193,25.3453541922171,22.0426492787941,0.177239468636783,7.41623249598186,8.08412618620124,6.79943687757943,3.3671947148,2.74255514351024,2.78066558619486,2.70495249121861,1.9677488101,16.0457812031419,17.6033970997162,14.6015652545158,6.27750835114505,1.03849318173579,1.31939540796565,0.816900589169391,0.6748597002,3.89995804864687,4.46516155834743,3.40374943329856,3.90033368244899,4.3451958182524,3.49935045223141,2.0245791007,13.0987503303906,14.0617754074485,12.1923213601013
J83002,E38000181,South West,10122.0,23.6516555940145,25.2990309346813,22.0798442859379,0.174965421853389,7.56181033231292,8.19348061627887,6.9751382831656,4.0308239478,3.14446496239191,3.19407381256652,3.09560197488504,1.4424026872,15.8658732099768,17.4866955465417,14.369121189363,2.39638339963291,1.08648948391316,1.35139009457786,0.873055357925081,0.6718039913,3.88575783041569,4.46098885275294,3.38207534302428,3.89863894706248,4.33084057529927,3.50798785469255,1.6893894487,12.9890477563063,13.9822348600876,12.0565205408882
J83003,E38000206,South West,11765.0,23.3185984462769,24.768944029706,21.9284238310174,0.177305567360816,7.21454836400421,7.86035391140158,6.61799108883966,3.8504037399,3.05110883599958,3.08865907057971,3.01400091881776,2.1504462388,15.9032526258458,17.1743849021452,14.7094926569398,8.22035912839606,1.0246161013427,1.29489874360311,0.810286100638237,0.824479388,3.86578577709512,4.33587256547424,3.44482961251984,3.86827817323468,4.29788685389245,3.48005082028899,2.473438164,12.8343154899309,13.6413818096948,12.0683250117928
J83004,E38000206,South West,6795.0,24.0698501877642,25.7716797010438,22.4464173686889,0.153495217071376,6.70557691215396,7.37989199181033,6.0888248561966,3.370125092,2.22756430158274,2.26797506427711,2.18785745856068,1.2656364974,15.3312092886718,17.0395013822789,13.7657635217912,3.81012421761356,0.936129057319289,1.21800126868552,0.719013452972544,0.5886681383,3.64693186758811,4.2179460623059,3.15067723686854,3.66704430166502,4.08428542950039,3.290965074099,2.7373068433,13.0292940346387,14.0978554584006,12.0303824923801
J83005,E38000206,South West,10434.0,20.5122641964712,22.0243657972078,19.0785765253121,0.133793367835921,6.46008440376761,7.08214184499321,5.88920215030493,2.9806402147,2.24653749628246,2.27937768183873,2.21415973587899,1.8209699061,16.05331472213,17.6558950011416,14.5704576099669,5.5520965062353,0.931505730648306,1.19938822064521,0.723016758495397,0.5750431282,3.53989247256782,4.0664555056061,3.07932517308935,3.52222332021056,3.94207143184211,3.14562658390477,2.0414031052,12.2166309537916,13.1120981394904,11.3743125070003
J83006,E38000206,South West,9437.0,22.9289165753373,24.6160941002445,21.3246656240699,0.152167002225283,6.95737099107791,7.5835765514659,6.37930436445681,3.5074705945,2.60237325817809,2.6520826193871,2.55357118479994,1.2398007841,15.8595659069269,17.6982119274649,14.1790264268307,2.8132208401974,0.994604439999649,1.25782636465032,0.786027767359678,0.6993748013,3.58903678072397,4.19225452807936,3.06983411784709,3.73736723955795,4.15690964080272,3.35868394240106,1.886192646,12.3583189084158,13.4938048786987,11.3058947659871
J83007,E38000206,South West,16046.0,19.0423213236183,20.4500403942322,17.7099321768045,0.140969712077776,6.71581327126894,7.332229219119,6.14778106417172,2.7732768291,1.99328580475584,2.02061050845931,1.96632319721808,1.6141094354,16.2516609967684,17.6904479923767,14.9086969088125,4.94532283985619,0.955601016661227,1.21991558291047,0.748120777860761,0.4923345382,3.53421930519875,3.99775315467419,3.12268334339121,3.58971121961356,4.00307907590556,3.21759803464321,1.5206281939,11.4613783477941,12.2519661814446,10.7155753336906
J83008,E38000206,South West,17280.0,21.1383589960765,22.5392857290972,19.8022467808142,0.132233796296296,7.07968426949942,7.6846469393618,6.51898331197643,3.1018518519,2.70510373624258,2.73609077012402,2.67445798995233,1.712962963,16.566318249721,17.836818855008,15.3693860299164,7.28833053872558,1.02518658758522,1.28205706886368,0.819355014066693,0.5671296296,3.6974155836884,4.13313396997086,3.30604692427175,3.71292428697497,4.12630462804859,3.33951458283187,1.8229166667,12.2536320554249,13.0162354589825,11.5297861759904
J83009,E38000181,South West,11627.0,23.6305858518388,25.3231454635409,22.0177995004316,0.163498752902726,7.33195406079941,8.02608274518044,6.69348766339883,3.8272985293,2.4795568628975,2.51692975914733,2.44272499649049,1.8835469167,15.7863325442881,17.4100584579785,14.2878434703146,7.82429883285837,1.03545962372024,1.32888252875682,0.806296315074559,0.6020469597,4.00544880046712,4.59518962472498,3.48862696839095,3.9141696884502,4.35410531922017,3.51705030835945,2.4081878387,13.2943686450929,14.304016587495,12.3457197618127
J83010,E38000206,South West,11733.0,22.2673809371205,23.8679765723714,20.744874199801,0.145487087701355,6.7667446484352904,7.45952447249413,6.13403981105619,3.3580499446,2.03347002014831,2.06474088282339,2.00266307554223,1.5426574619,15.7100202783928,17.227923181909,14.3027459422509,5.83565399927671,0.947131174745209,1.23832976813873,0.723907265701441,0.5795619194,3.84846121389752,4.39084822032343,3.37071141929252,3.74294716942295,4.16693083319236,3.36059088348873,2.011420779,12.8208565885837,13.7545873264697,11.9417355830951
J83011,E38000206,South West,14177.0,23.4653392689472,25.0089382788009,21.9890776605038,0.207237074134161,7.32152461748438,7.94897296588056,6.73997721008413,4.3027438809,3.00854253830485,3.04679699624119,2.97075367201963,2.3841433307,16.0880162487007,17.3733281159142,14.8806689768251,8.52664006938161,1.04909321238678,1.31109960591604,0.839000301898305,0.8393877407,3.9838732023062,4.46512503034129,3.55256195024035,3.86959072696517,4.28605105424442,3.49211996816879,2.645129435,13.2845798032853,14.1417874874881,12.4717842603534
J83013,E38000206,South West,6607.0,22.7454604203712,24.4203654310613,21.15327962702,0.160738610564553,6.57784748489092,7.24850044872271,5.9652545816134,2.9665506281,1.96970468763332,2.00704742984154,1.93304303166675,2.376267595,15.5702099122674,17.274546458354,14.0055576018808,4.04507493536633,0.934402992604113,1.22040579571489,0.714940003322831,0.5902830331,3.61653252709885,4.19127525255923,3.11803839243041,3.60972306116828,4.02156965699741,3.2386302435987,1.9373391857,12.4849539609063,13.5294908283686,11.5103253900622
J83014,E38000206,South West,11245.0,19.2582987832617,20.7207913947226,17.8757554435271,0.125300133392619,6.87610966020132,7.43396878440606,6.35723829463191,2.979101823,2.50778769464704,2.5447938888576,2.4713059952379,1.591818586,15.0360273279491,16.4251697671887,13.745048126767,8.59378702449221,1.00635371042921,1.24769575444637,0.811310978884633,0.8981769675,3.53141615089852,3.99056758338582,3.12337565520041,3.49954996734386,3.90239549736579,3.13693281395544,1.8408181414,11.7961308469836,12.6106247336912,11.0276050449738
J83016,E38000206,South West,13622.0,19.9870959574641,21.3343657514996,18.7046766026012,0.139994127147262,6.84624648348896,7.4334620500309,6.30226049125677,2.6721479959,2.59435017536932,2.62463245156018,2.56440808637921,1.4828953164,16.8443372769448,18.1197625178063,15.6415377172679,7.09673994411794,0.991539901655375,1.24261751872751,0.79078765341911,0.3450300984,3.61856882513514,4.04561783603573,3.23507861682477,3.60998385230341,4.02382662104021,3.23726836621047,1.4902363823,11.9533236730784,12.6982158542651,11.2464986457825
J83017,E38000206,South West,6610.0,24.2308901623262,25.8823184011578,22.6526275077752,0.17624810892587,6.6006619929692,7.23267623851535,6.02029108596108,3.2072617247,2.74646899499936,2.79058044780106,2.7030354349223,1.482602118,15.9309961205052,17.5250582850045,14.4565131477091,4.83867882563525,0.95921709477821,1.22777941829842,0.748954183327795,0.3328290469,3.75627578195637,4.30458474738436,3.27541872596955,3.60120700194008,4.01753519702407,3.22657165563072,1.9818456884,13.5723083721177,14.5935061099578,12.6120176857546
J83018,E38000206,South West,16277.0,23.9283998886054,25.5652669343616,22.3648469367914,0.152177919764084,7.06421688545328,7.69567453476328,6.48093464189241,4.140812189,3.10383926771603,3.15091984960389,3.05743994900916,1.9291024144,15.9215703342069,17.3591653320943,14.5820222524237,5.2277360978753,1.01814600840595,1.28389651975391,0.806952873083066,0.6450820176,3.91794840179101,4.45551692488169,3.44290161590306,3.79304850893432,4.22181871394131,3.40627575509188,2.5127480494,13.1930809291387,14.1399783980477,12.3005091206011
J83019,E38000206,South West,10365.0,25.6548542098371,27.4436256271629,23.9441983786242,0.184370477568741,7.01362525334015,7.64487196592935,6.43087196015199,4.2257597685,3.80138688687861,3.86797676554078,3.73589884752642,2.0742884708,15.9905256813763,17.7846805813168,14.3457863715115,9.33080238167031,1.02148801483583,1.28618093880518,0.810820819357674,0.7139411481,3.97536438877488,4.59064930841788,3.43957315243503,3.76419653653762,4.18081043341276,3.38763008487446,2.8075253256,14.1467287929893,15.3365237859753,13.0350258458725
J83020,E38000206,South West,8086.0,23.1774670136081,24.6475465519699,21.7697373086192,0.148775661637398,6.96219173605335,7.60977348590563,6.36592123852776,3.6606480336,2.91930645415162,2.95716785025659,2.8819154116632,1.7190205293,15.9478184189929,17.2909949156143,14.690448543158,7.56711077154816,0.987425181473896,1.26006821156949,0.773312356094475,0.6925550334,3.76008150264388,4.2388560678319,3.33350159117606,3.76089148192555,4.18617692075692,3.37728903953806,3.1412317586,12.6858583806828,13.5185048886765,11.8974417220778
